Method;URL;Header
GET;/form.html;{"host":"192.168.1.102:7000","connection":"keep-alive","cache-control":"max-age=0","upgrade-insecure-requests":"1","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
GET;/favicon.ico;{"host":"192.168.1.102:7000","connection":"keep-alive","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8","referer":"http://192.168.1.102:7000/form.html","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
POST;/form.txt;{"host":"192.168.1.102:7000","connection":"keep-alive","content-length":"13","cache-control":"max-age=0","upgrade-insecure-requests":"1","origin":"http://192.168.1.102:7000","content-type":"application/x-www-form-urlencoded","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","referer":"http://192.168.1.102:7000/form.html","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
GET;/form.html;{"host":"192.168.1.102:7000","connection":"keep-alive","upgrade-insecure-requests":"1","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
POST;/form.txt;{"host":"192.168.1.102:7000","connection":"keep-alive","content-length":"25","cache-control":"max-age=0","upgrade-insecure-requests":"1","origin":"http://192.168.1.102:7000","content-type":"application/x-www-form-urlencoded","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","referer":"http://192.168.1.102:7000/form.html","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
POST;/form.txt;{"host":"192.168.1.102:7000","connection":"keep-alive","content-length":"25","cache-control":"max-age=0","upgrade-insecure-requests":"1","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","origin":"http://192.168.1.102:7000","content-type":"application/x-www-form-urlencoded","accept":"text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7","referer":"http://192.168.1.102:7000/form.html","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
GET;/favicon.ico;{"host":"192.168.1.102:7000","connection":"keep-alive","user-agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36","accept":"image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8","referer":"http://192.168.1.102:7000/form.txt","accept-encoding":"gzip, deflate","accept-language":"es-ES,es;q=0.9,en;q=0.8,ca;q=0.7,de;q=0.6"}
